date,secteur,region,canal_vente,representant,taille_client,revenu,marge_pct,rabais_pct,nb_reunions,duree_cycle_jours,score_nps,est_renouvellement,mois,trimestre,annee
2023-04-11,Services,Maritimes,Revendeur,REP05,PME,17436.21,44.4,13.0,11,94,8,1,4,2,2023
2023-04-12,Services,Québec,Direct,REP06,Grande entreprise,40513.61,50.3,24.3,7,297,6,0,4,2,2023
2023-04-13,Manufacturier,Ontario,Partenaire,REP10,Grande entreprise,562870.2,54.9,1.9,1,174,7,0,4,2,2023
2023-04-13,Manufacturier,Québec,Revendeur,REP15,PME,105869.7,52.1,14.1,6,294,1,0,4,2,2023
2023-04-13,Services,Maritimes,Partenaire,REP16,Grande entreprise,63513.7,53.0,12.9,7,20,2,1,4,2,2023
2023-04-14,Services,Alberta,Direct,REP21,PME,67626.34,20.9,23.7,5,348,6,0,4,2,2023
2023-04-14,Services,Alberta,Direct,REP23,Gouvernement,51064.49,20.3,21.1,8,293,3,1,4,2,2023
2023-04-14,Manufacturier,Alberta,Revendeur,REP09,PME,62568.69,25.2,20.0,9,187,10,0,4,2,2023
2023-04-14,Manufacturier,Québec,Revendeur,REP23,PME,281891.9,37.1,9.7,11,31,4,0,4,2,2023
2023-04-14,Services,Maritimes,Direct,REP04,Grande entreprise,384130.75,23.7,10.6,11,131,10,1,4,2,2023
2023-04-15,Manufacturier,Québec,Direct,REP22,Grande entreprise,79528.83,26.9,22.0,11,203,8,0,4,2,2023
2023-04-15,Manufacturier,Ontario,Revendeur,REP01,Grande entreprise,406043.81,23.0,6.6,8,40,6,0,4,2,2023
2023-04-16,Services,Ontario,Direct,REP17,PME,37423.11,20.0,1.1,5,166,5,0,4,2,2023
2023-04-16,Services,Ontario,En ligne,REP22,Grande entreprise,25592.05,41.5,14.7,8,345,3,0,4,2,2023
2023-04-16,Manufacturier,Ontario,En ligne,REP07,PME,85156.67,17.0,23.7,6,353,3,1,4,2,2023
2023-04-16,Manufacturier,Québec,Direct,REP05,Startup,86095.77,27.3,7.6,7,140,2,0,4,2,2023
2023-04-16,Services,Alberta,Direct,REP08,PME,9796.19,25.7,2.0,10,51,2,0,4,2,2023
2023-04-17,Services,Québec,Direct,REP04,Gouvernement,44405.87,22.3,7.0,10,36,7,0,4,2,2023
2023-04-17,Manufacturier,Ontario,Direct,REP16,PME,440169.35,28.8,4.4,8,315,7,0,4,2,2023
2023-04-17,Manufacturier,Ontario,En ligne,REP16,Gouvernement,54629.46,39.2,4.4,11,43,5,0,4,2,2023
2023-04-18,Manufacturier,Ontario,Partenaire,REP12,PME,178914.17,54.3,8.5,3,311,9,0,4,2,2023
2023-04-18,Manufacturier,Ontario,Revendeur,REP19,PME,57856.17,22.3,17.6,9,188,6,0,4,2,2023
2023-04-18,Manufacturier,Ontario,En ligne,REP19,PME,18971.86,16.4,1.1,11,125,6,0,4,2,2023
2023-04-18,Services,Ontario,Partenaire,REP21,Grande entreprise,79857.97,18.7,8.2,5,26,9,0,4,2,2023
2023-04-18,Services,Québec,En ligne,REP13,PME,11368.52,31.7,18.6,7,101,5,0,4,2,2023
2023-04-20,Services,Maritimes,En ligne,REP16,PME,15710.41,54.2,22.3,8,173,8,0,4,2,2023
2023-04-20,Manufacturier,Québec,En ligne,REP22,Grande entreprise,279163.46,43.2,21.2,8,187,4,0,4,2,2023
2023-04-20,Manufacturier,Québec,Direct,REP04,Grande entreprise,81309.94,27.9,17.6,6,98,3,1,4,2,2023
2023-04-20,Manufacturier,Maritimes,Revendeur,REP25,PME,127194.4,30.6,15.5,3,105,8,1,4,2,2023
2023-04-21,Manufacturier,Québec,Partenaire,REP12,PME,9084.55,53.5,24.3,9,316,8,1,4,2,2023
2023-04-22,Manufacturier,Colombie-Britannique,Direct,REP07,PME,128394.67,38.4,24.8,6,363,5,0,4,2,2023
2023-04-22,Manufacturier,Québec,Partenaire,REP21,PME,66621.98,21.4,19.3,9,169,10,1,4,2,2023
2023-04-22,Manufacturier,Québec,Direct,REP12,PME,95000.07,32.0,14.3,2,168,8,1,4,2,2023
2023-04-23,Manufacturier,Colombie-Britannique,Direct,REP06,Gouvernement,199684.39,16.8,4.5,1,177,4,1,4,2,2023
2023-04-23,Services,Alberta,Direct,REP09,Startup,73585.4,21.6,11.6,5,121,10,0,4,2,2023
2023-04-24,Manufacturier,Ontario,Direct,REP20,Grande entreprise,395745.76,48.6,7.2,7,127,8,1,4,2,2023
2023-04-24,Services,Colombie-Britannique,Revendeur,REP19,Startup,48588.71,44.7,23.0,1,270,7,0,4,2,2023
2023-04-24,Manufacturier,Colombie-Britannique,En ligne,REP10,Grande entreprise,379157.96,21.2,18.3,3,213,2,0,4,2,2023
2023-04-25,Manufacturier,Maritimes,Direct,REP04,Gouvernement,205832.7,47.9,14.1,2,54,3,0,4,2,2023
2023-04-25,Manufacturier,Alberta,Partenaire,REP22,Startup,32846.49,53.9,0.6,6,250,9,0,4,2,2023
2023-04-25,Services,Québec,Revendeur,REP18,Grande entreprise,63932.31,36.0,17.8,5,271,3,1,4,2,2023
2023-04-26,Manufacturier,Ontario,Direct,REP14,Gouvernement,188787.38,25.9,22.0,3,251,7,0,4,2,2023
2023-04-26,Manufacturier,Ontario,En ligne,REP10,Startup,8505.65,33.5,11.7,6,286,2,1,4,2,2023
2023-04-27,Manufacturier,Québec,Revendeur,REP01,Gouvernement,240510.34,45.7,10.8,10,345,3,0,4,2,2023
2023-04-27,Services,Maritimes,Direct,REP19,Grande entreprise,208239.48,42.3,9.8,10,301,4,0,4,2,2023
2023-04-28,Services,Alberta,Direct,REP18,PME,78352.9,18.3,9.8,2,68,3,0,4,2,2023
2023-04-28,Services,Ontario,Partenaire,REP17,Gouvernement,30371.16,22.1,16.6,1,242,7,0,4,2,2023
2023-04-29,Services,Ontario,Direct,REP13,PME,23342.71,36.7,22.1,3,105,1,1,4,2,2023
2023-04-29,Services,Maritimes,Partenaire,REP16,PME,16148.3,44.3,23.6,9,278,8,0,4,2,2023
2023-04-29,Manufacturier,Alberta,Partenaire,REP15,Startup,55797.9,46.7,18.9,6,50,4,1,4,2,2023
2023-04-29,Manufacturier,Ontario,Revendeur,REP14,PME,49707.73,27.1,18.9,3,93,7,0,4,2,2023
2023-04-30,Services,Québec,Revendeur,REP02,Startup,51045.31,40.6,11.1,3,224,8,0,4,2,2023
2023-05-01,Services,Québec,Direct,REP18,PME,38863.59,43.5,3.3,4,137,6,1,5,2,2023
2023-05-01,Services,Ontario,Direct,REP09,PME,91825.81,30.0,25.0,10,299,7,0,5,2,2023
2023-05-01,Manufacturier,Ontario,Direct,REP16,PME,119610.59,35.9,6.4,5,347,4,1,5,2,2023
2023-05-02,Manufacturier,Alberta,En ligne,REP07,Gouvernement,72467.32,30.7,7.5,4,195,6,0,5,2,2023
2023-05-02,Services,Québec,Direct,REP15,PME,21916.38,38.3,13.8,2,92,3,0,5,2,2023
2023-05-02,Manufacturier,Colombie-Britannique,Revendeur,REP13,PME,315314.13,32.1,14.0,7,131,3,1,5,2,2023
2023-05-03,Manufacturier,Alberta,Revendeur,REP16,PME,118607.78,43.9,8.5,4,36,2,1,5,2,2023
2023-05-03,Services,Québec,Partenaire,REP22,PME,7293.84,30.6,23.7,8,181,5,1,5,2,2023
2023-05-03,Manufacturier,Maritimes,Partenaire,REP15,Grande entreprise,207273.4,52.8,14.6,11,357,5,1,5,2,2023
2023-05-03,Manufacturier,Alberta,Revendeur,REP12,Startup,41508.26,23.9,1.3,2,204,4,1,5,2,2023
2023-05-04,Services,Québec,Partenaire,REP20,Grande entreprise,141077.16,40.1,16.2,6,264,10,0,5,2,2023
2023-05-04,Services,Ontario,Revendeur,REP13,Grande entreprise,35381.18,31.4,9.4,11,146,2,1,5,2,2023
2023-05-04,Manufacturier,Alberta,Direct,REP14,Gouvernement,448653.17,21.9,1.8,1,102,2,0,5,2,2023
2023-05-04,Services,Alberta,En ligne,REP18,PME,20507.1,30.8,1.3,11,142,8,1,5,2,2023
2023-05-05,Services,Ontario,Direct,REP02,PME,32047.24,30.7,18.5,9,7,4,1,5,2,2023
2023-05-05,Services,Ontario,Direct,REP15,PME,33039.83,54.7,6.9,10,130,2,0,5,2,2023
2023-05-05,Services,Maritimes,En ligne,REP02,Grande entreprise,46209.91,19.6,13.5,8,305,4,1,5,2,2023
2023-05-05,Services,Maritimes,Revendeur,REP19,Grande entreprise,189319.79,26.4,0.9,3,15,4,0,5,2,2023
2023-05-05,Manufacturier,Ontario,Direct,REP07,PME,199323.64,24.2,3.1,4,109,1,1,5,2,2023
2023-05-07,Services,Colombie-Britannique,Revendeur,REP10,Grande entreprise,15425.01,24.8,9.3,6,302,8,0,5,2,2023
2023-05-07,Manufacturier,Colombie-Britannique,Partenaire,REP01,Grande entreprise,367335.3,49.8,6.8,2,276,6,0,5,2,2023
2023-05-08,Services,Québec,Partenaire,REP05,Startup,19877.22,37.7,4.6,11,183,4,0,5,2,2023
2023-05-08,Manufacturier,Colombie-Britannique,Direct,REP11,PME,77755.6,20.5,22.8,5,339,3,1,5,2,2023
2023-05-08,Services,Maritimes,Direct,REP08,Grande entreprise,87275.87,50.1,12.9,7,16,3,0,5,2,2023
2023-05-08,Manufacturier,Maritimes,En ligne,REP10,PME,39706.29,52.0,15.9,1,305,7,1,5,2,2023
2023-05-09,Services,Ontario,Revendeur,REP23,Gouvernement,16375.71,30.9,24.2,8,303,8,0,5,2,2023
2023-05-09,Services,Québec,Direct,REP07,PME,9763.91,17.6,18.4,11,50,1,1,5,2,2023
2023-05-10,Services,Alberta,Revendeur,REP09,Startup,28988.88,29.0,18.2,3,281,5,0,5,2,2023
2023-05-10,Manufacturier,Ontario,Direct,REP15,PME,17934.04,49.6,12.8,8,180,5,1,5,2,2023
2023-05-10,Services,Colombie-Britannique,Revendeur,REP10,PME,7638.71,32.5,22.1,8,150,4,0,5,2,2023
2023-05-10,Manufacturier,Ontario,En ligne,REP08,Grande entreprise,243423.87,26.1,12.3,2,23,4,1,5,2,2023
2023-05-11,Manufacturier,Québec,Partenaire,REP05,PME,121249.97,27.7,6.9,10,334,1,1,5,2,2023
2023-05-11,Services,Colombie-Britannique,Direct,REP23,Gouvernement,469394.02,36.5,3.9,1,17,10,1,5,2,2023
2023-05-11,Manufacturier,Alberta,En ligne,REP15,Startup,23365.0,48.2,3.8,5,191,9,1,5,2,2023
2023-05-11,Manufacturier,Québec,En ligne,REP20,PME,32340.34,54.8,8.5,6,73,8,1,5,2,2023
2023-05-12,Services,Québec,Revendeur,REP05,Startup,9227.39,28.8,16.2,1,242,3,0,5,2,2023
2023-05-12,Manufacturier,Québec,Direct,REP24,Grande entreprise,94890.8,43.4,5.9,9,214,7,0,5,2,2023
2023-05-13,Services,Québec,Direct,REP13,Gouvernement,50243.17,40.9,23.9,9,266,4,1,5,2,2023
2023-05-14,Services,Ontario,Direct,REP05,PME,29039.57,31.7,16.3,10,246,1,0,5,2,2023
2023-05-15,Manufacturier,Ontario,Direct,REP09,PME,20427.87,33.1,15.9,2,319,7,1,5,2,2023
2023-05-15,Manufacturier,Québec,En ligne,REP03,PME,36715.62,49.7,15.3,3,161,6,0,5,2,2023
2023-05-15,Services,Ontario,Partenaire,REP01,Grande entreprise,61354.27,44.1,20.0,10,32,8,0,5,2,2023
2023-05-16,Services,Québec,Direct,REP15,Startup,16439.17,30.1,3.1,9,37,5,1,5,2,2023
2023-05-16,Manufacturier,Maritimes,Direct,REP03,PME,109265.15,23.3,17.7,5,79,6,0,5,2,2023
2023-05-18,Manufacturier,Ontario,Partenaire,REP24,Startup,215563.28,33.0,5.7,11,281,8,1,5,2,2023
2023-05-18,Manufacturier,Ontario,Direct,REP19,PME,158313.48,17.8,15.7,5,274,9,0,5,2,2023
2023-05-18,Manufacturier,Québec,Partenaire,REP06,Grande entreprise,78520.63,46.2,15.4,9,236,2,1,5,2,2023
2023-05-18,Services,Québec,Partenaire,REP02,PME,32752.22,41.3,17.0,6,225,1,0,5,2,2023
2023-05-19,Manufacturier,Québec,En ligne,REP08,PME,306922.9,36.9,18.1,7,156,5,0,5,2,2023
2023-05-19,Services,Ontario,Revendeur,REP15,Grande entreprise,106562.72,53.5,15.1,4,345,6,0,5,2,2023
2023-05-19,Services,Québec,Revendeur,REP24,PME,6884.29,45.3,12.6,6,61,5,0,5,2,2023
2023-05-19,Services,Ontario,Direct,REP10,Grande entreprise,250799.47,23.3,16.8,6,234,2,1,5,2,2023
2023-05-20,Services,Ontario,Revendeur,REP10,PME,8461.8,29.6,11.6,8,48,8,0,5,2,2023
2023-05-20,Manufacturier,Alberta,Direct,REP12,Grande entreprise,442445.34,37.3,1.4,7,98,9,0,5,2,2023
2023-05-20,Manufacturier,Maritimes,Revendeur,REP07,Gouvernement,185491.59,22.7,6.2,8,353,3,0,5,2,2023
2023-05-21,Manufacturier,Ontario,Direct,REP11,Grande entreprise,549874.19,20.4,23.9,6,95,9,1,5,2,2023
2023-05-21,Manufacturier,Maritimes,Partenaire,REP10,PME,233720.86,30.7,1.3,1,203,2,0,5,2,2023
2023-05-21,Services,Colombie-Britannique,Partenaire,REP08,Grande entreprise,34672.25,17.4,7.5,8,290,6,1,5,2,2023
2023-05-21,Services,Québec,Direct,REP09,PME,22950.62,33.7,15.1,10,180,6,1,5,2,2023
2023-05-21,Manufacturier,Ontario,En ligne,REP05,Grande entreprise,509234.4,45.6,9.9,10,12,7,1,5,2,2023
2023-05-21,Manufacturier,Ontario,Direct,REP02,Startup,99047.93,54.0,3.4,11,49,4,0,5,2,2023
2023-05-22,Manufacturier,Ontario,En ligne,REP25,Gouvernement,119959.82,19.3,9.2,3,65,5,0,5,2,2023
2023-05-22,Services,Ontario,Direct,REP22,PME,133466.55,50.8,10.6,8,75,7,1,5,2,2023
2023-05-22,Manufacturier,Québec,Revendeur,REP21,Grande entreprise,270822.5,26.0,10.6,10,326,2,1,5,2,2023
2023-05-22,Manufacturier,Québec,En ligne,REP14,Startup,161309.06,47.4,9.6,7,349,5,0,5,2,2023
2023-05-22,Services,Colombie-Britannique,Direct,REP14,PME,49285.9,37.3,21.2,5,249,9,1,5,2,2023
2023-05-23,Manufacturier,Maritimes,Revendeur,REP04,Grande entreprise,431238.23,31.2,14.5,6,9,5,1,5,2,2023
2023-05-23,Services,Alberta,En ligne,REP02,Grande entreprise,55440.64,24.3,1.9,5,321,1,0,5,2,2023
2023-05-23,Services,Ontario,Partenaire,REP25,PME,6442.44,15.5,0.2,11,201,3,1,5,2,2023
2023-05-23,Manufacturier,Québec,En ligne,REP25,PME,83696.34,46.9,23.7,9,237,8,0,5,2,2023
2023-05-24,Manufacturier,Québec,En ligne,REP13,Grande entreprise,1486037.53,46.7,6.7,10,260,6,0,5,2,2023
2023-05-26,Services,Alberta,Direct,REP06,PME,268828.47,17.5,22.7,8,170,1,1,5,2,2023
2023-05-26,Manufacturier,Québec,Revendeur,REP01,Grande entreprise,999489.81,19.7,21.4,9,332,8,0,5,2,2023
2023-05-26,Services,Québec,Direct,REP25,Grande entreprise,85665.41,53.4,3.4,4,34,5,0,5,2,2023
2023-05-26,Manufacturier,Ontario,Partenaire,REP04,Startup,33222.09,48.8,12.3,1,32,7,0,5,2,2023
2023-05-26,Services,Ontario,Partenaire,REP10,Grande entreprise,22684.92,50.5,12.8,7,304,7,0,5,2,2023
2023-05-27,Manufacturier,Alberta,Revendeur,REP16,PME,39493.41,30.6,12.3,10,267,5,1,5,2,2023
2023-05-27,Services,Québec,Revendeur,REP16,Gouvernement,13973.81,22.7,24.1,6,92,1,0,5,2,2023
2023-05-28,Manufacturier,Ontario,Revendeur,REP04,PME,117705.2,37.3,16.9,4,294,5,0,5,2,2023
2023-05-29,Manufacturier,Québec,Direct,REP01,Gouvernement,250174.14,43.8,1.7,8,324,7,0,5,2,2023
2023-05-30,Manufacturier,Maritimes,Direct,REP14,PME,144610.52,22.5,15.8,10,125,7,0,5,2,2023
2023-05-30,Manufacturier,Ontario,Direct,REP25,PME,208303.54,27.0,5.0,4,277,10,1,5,2,2023
2023-05-30,Services,Colombie-Britannique,En ligne,REP17,PME,16234.91,52.8,3.3,4,82,5,0,5,2,2023
2023-05-30,Manufacturier,Québec,Direct,REP07,PME,207868.77,16.4,4.9,11,170,4,0,5,2,2023
2023-05-30,Services,Ontario,Direct,REP25,PME,26275.7,20.5,22.9,8,116,5,0,5,2,2023
2023-05-31,Manufacturier,Colombie-Britannique,Partenaire,REP13,Grande entreprise,519927.17,37.9,12.9,5,116,3,1,5,2,2023
2023-05-31,Services,Colombie-Britannique,Revendeur,REP07,PME,16093.06,54.4,9.8,11,51,6,1,5,2,2023
2023-05-31,Services,Maritimes,En ligne,REP23,Startup,9157.67,47.8,19.7,9,117,9,0,5,2,2023
2023-05-31,Manufacturier,Québec,Direct,REP04,Gouvernement,225920.92,36.8,16.8,4,63,4,0,5,2,2023
2023-06-01,Services,Ontario,En ligne,REP13,Startup,21883.18,41.8,14.2,1,152,10,0,6,2,2023
2023-06-01,Services,Ontario,Revendeur,REP16,PME,102134.05,30.5,10.1,5,364,10,0,6,2,2023
2023-06-01,Manufacturier,Alberta,Direct,REP10,PME,26420.71,36.1,7.7,4,42,8,0,6,2,2023
2023-06-01,Manufacturier,Ontario,En ligne,REP20,PME,70599.07,42.6,22.3,11,286,2,0,6,2,2023
2023-06-01,Manufacturier,Alberta,Direct,REP23,Gouvernement,2297243.6,23.4,18.2,9,252,10,0,6,2,2023
2023-06-01,Services,Québec,Direct,REP21,PME,112085.02,48.7,16.8,9,166,7,1,6,2,2023
2023-06-01,Services,Québec,Revendeur,REP22,PME,59044.56,38.6,13.2,2,11,7,0,6,2,2023
2023-06-02,Services,Ontario,Direct,REP08,PME,39342.92,35.6,4.8,4,24,1,0,6,2,2023
2023-06-02,Manufacturier,Ontario,Direct,REP17,PME,92145.29,45.9,6.1,3,297,4,0,6,2,2023
2023-06-02,Services,Québec,Direct,REP16,Grande entreprise,62099.82,47.9,17.5,9,206,4,0,6,2,2023
2023-06-03,Manufacturier,Alberta,Revendeur,REP25,Startup,119955.53,27.4,20.6,9,152,9,0,6,2,2023
2023-06-03,Manufacturier,Québec,Direct,REP11,PME,182219.14,50.2,7.1,10,282,4,0,6,2,2023
2023-06-03,Services,Québec,Revendeur,REP05,Gouvernement,18056.37,35.1,24.0,6,14,6,1,6,2,2023
2023-06-03,Manufacturier,Québec,En ligne,REP24,PME,81087.48,47.3,18.8,6,280,3,1,6,2,2023
2023-06-04,Services,Alberta,Direct,REP14,PME,37721.59,40.8,19.3,9,87,5,0,6,2,2023
2023-06-04,Manufacturier,Québec,Partenaire,REP22,PME,686237.86,43.1,8.8,1,254,2,1,6,2,2023
2023-06-04,Services,Québec,Direct,REP20,PME,19244.39,29.9,24.5,8,250,9,0,6,2,2023
2023-06-04,Manufacturier,Ontario,Direct,REP25,Startup,25319.36,31.7,17.7,10,32,4,1,6,2,2023
2023-06-04,Services,Ontario,Direct,REP17,PME,27629.82,19.2,13.1,10,160,4,1,6,2,2023
2023-06-05,Services,Maritimes,En ligne,REP14,Grande entreprise,18032.41,18.6,0.0,9,111,4,0,6,2,2023
2023-06-05,Manufacturier,Maritimes,Partenaire,REP19,PME,91719.91,43.0,23.3,1,209,7,1,6,2,2023
2023-06-06,Services,Ontario,Direct,REP24,Grande entreprise,212797.43,27.5,0.9,7,182,8,0,6,2,2023
2023-06-07,Manufacturier,Ontario,Revendeur,REP04,Grande entreprise,294118.19,29.0,24.6,3,34,1,0,6,2,2023
2023-06-07,Services,Alberta,En ligne,REP14,PME,30808.08,23.8,13.1,3,76,7,1,6,2,2023
2023-06-07,Manufacturier,Québec,En ligne,REP18,Startup,52736.48,26.1,18.0,4,178,1,1,6,2,2023
2023-06-07,Manufacturier,Québec,Revendeur,REP22,PME,116989.91,34.4,24.7,3,328,1,0,6,2,2023
2023-06-07,Services,Colombie-Britannique,En ligne,REP22,Grande entreprise,49062.43,47.0,17.6,11,331,8,0,6,2,2023
2023-06-08,Manufacturier,Ontario,Direct,REP05,PME,450802.72,22.2,16.0,10,254,4,1,6,2,2023
2023-06-08,Manufacturier,Maritimes,Direct,REP07,PME,103063.16,33.7,22.5,10,272,3,0,6,2,2023
2023-06-09,Services,Maritimes,Direct,REP18,Grande entreprise,257032.64,24.6,9.3,7,311,2,0,6,2,2023
2023-06-09,Manufacturier,Ontario,Revendeur,REP10,PME,88615.26,52.9,14.9,8,151,8,0,6,2,2023
2023-06-09,Manufacturier,Maritimes,En ligne,REP13,Startup,51150.79,20.6,0.4,5,238,2,0,6,2,2023
2023-06-09,Manufacturier,Québec,Revendeur,REP01,Startup,86905.52,17.3,8.3,2,295,8,0,6,2,2023
2023-06-10,Services,Québec,Revendeur,REP19,Grande entreprise,70645.22,51.6,0.6,4,160,8,1,6,2,2023
2023-06-11,Manufacturier,Maritimes,En ligne,REP06,PME,78971.25,54.7,15.4,3,62,5,0,6,2,2023
2023-06-11,Manufacturier,Colombie-Britannique,Direct,REP25,Grande entreprise,629268.38,18.2,19.4,3,225,2,1,6,2,2023
2023-06-11,Services,Maritimes,Direct,REP25,Startup,33735.59,17.5,6.9,4,219,2,1,6,2,2023
2023-06-11,Services,Québec,Direct,REP16,PME,70224.56,43.3,12.9,7,76,3,0,6,2,2023
2023-06-11,Services,Québec,En ligne,REP19,PME,42606.45,39.1,10.8,4,179,2,0,6,2,2023
2023-06-11,Manufacturier,Québec,En ligne,REP18,PME,25845.96,23.0,2.4,2,138,6,0,6,2,2023
2023-06-11,Services,Ontario,Direct,REP13,Gouvernement,46456.53,26.5,8.2,1,159,3,0,6,2,2023
2023-06-11,Services,Maritimes,En ligne,REP05,PME,27942.49,50.9,10.8,4,84,9,1,6,2,2023
2023-06-11,Manufacturier,Québec,En ligne,REP05,PME,13979.92,47.6,17.8,1,286,8,0,6,2,2023
2023-06-11,Services,Québec,Revendeur,REP20,PME,6709.87,42.5,23.8,9,207,5,0,6,2,2023
2023-06-12,Services,Québec,En ligne,REP01,PME,2793.79,25.2,13.7,5,38,3,0,6,2,2023
2023-06-13,Services,Ontario,En ligne,REP07,Grande entreprise,42096.62,31.6,1.8,6,60,2,1,6,2,2023
2023-06-13,Services,Colombie-Britannique,Direct,REP15,Grande entreprise,31371.55,20.2,22.9,2,87,2,0,6,2,2023
2023-06-14,Services,Ontario,Direct,REP08,PME,22722.0,16.6,16.7,7,220,9,0,6,2,2023
2023-06-14,Manufacturier,Ontario,En ligne,REP13,PME,43481.1,45.2,20.7,2,141,8,1,6,2,2023
2023-06-14,Manufacturier,Québec,En ligne,REP01,PME,123877.41,33.0,24.3,10,138,1,0,6,2,2023
2023-06-14,Services,Ontario,Revendeur,REP04,PME,22093.95,28.3,7.3,5,210,1,1,6,2,2023
2023-06-15,Services,Québec,Direct,REP20,Grande entreprise,93104.18,27.1,15.6,8,32,9,0,6,2,2023
2023-06-15,Manufacturier,Colombie-Britannique,Partenaire,REP04,Gouvernement,64980.47,26.2,15.1,6,265,8,0,6,2,2023
2023-06-15,Manufacturier,Maritimes,Direct,REP04,PME,24548.81,34.0,11.7,10,327,4,0,6,2,2023
2023-06-16,Services,Alberta,Revendeur,REP04,PME,20462.75,46.7,16.2,6,166,8,0,6,2,2023
2023-06-16,Manufacturier,Québec,Direct,REP08,Startup,19621.8,33.7,4.6,6,204,8,1,6,2,2023
2023-06-16,Manufacturier,Québec,Partenaire,REP21,Grande entreprise,251715.31,29.4,17.0,7,206,9,1,6,2,2023
2023-06-17,Services,Québec,Revendeur,REP12,Grande entreprise,122396.82,25.2,12.7,4,15,2,1,6,2,2023
2023-06-17,Services,Québec,Partenaire,REP06,PME,10939.85,26.0,14.3,11,186,1,0,6,2,2023
2023-06-17,Manufacturier,Ontario,Revendeur,REP17,PME,36931.14,16.1,9.8,7,280,6,0,6,2,2023
2023-06-17,Manufacturier,Ontario,Revendeur,REP06,Gouvernement,200185.42,37.7,7.3,4,220,7,1,6,2,2023
2023-06-17,Manufacturier,Alberta,Revendeur,REP02,Grande entreprise,114861.1,23.7,21.0,7,170,1,0,6,2,2023
2023-06-18,Services,Maritimes,Revendeur,REP24,PME,124470.75,41.0,1.0,9,84,5,0,6,2,2023
2023-06-18,Manufacturier,Maritimes,Revendeur,REP01,Gouvernement,349521.67,28.1,1.8,4,307,6,0,6,2,2023
2023-06-18,Manufacturier,Québec,Revendeur,REP06,PME,83958.79,31.2,20.1,3,229,3,0,6,2,2023
2023-06-19,Services,Ontario,Partenaire,REP24,Grande entreprise,178535.8,53.3,13.9,4,26,7,1,6,2,2023
2023-06-19,Services,Ontario,Partenaire,REP25,Grande entreprise,152200.54,38.2,7.0,5,39,7,0,6,2,2023
2023-06-19,Services,Québec,En ligne,REP07,PME,5538.66,26.6,17.3,2,305,8,1,6,2,2023
2023-06-21,Services,Ontario,Direct,REP04,Gouvernement,22502.09,21.1,12.2,10,246,2,0,6,2,2023
2023-06-21,Manufacturier,Québec,En ligne,REP16,Grande entreprise,158120.57,35.2,9.7,1,272,1,0,6,2,2023
2023-06-21,Services,Québec,Partenaire,REP07,Grande entreprise,103852.89,40.0,11.6,5,79,10,0,6,2,2023
2023-06-22,Manufacturier,Ontario,Direct,REP05,PME,14700.83,44.1,3.9,5,119,10,0,6,2,2023
2023-06-22,Manufacturier,Ontario,Revendeur,REP14,PME,73463.14,29.1,21.5,10,222,4,0,6,2,2023
2023-06-23,Manufacturier,Québec,En ligne,REP03,PME,144766.35,35.3,13.8,2,299,7,0,6,2,2023
2023-06-23,Manufacturier,Alberta,Direct,REP14,PME,129692.02,43.5,0.6,3,359,1,0,6,2,2023
2023-06-23,Services,Alberta,Direct,REP06,PME,28732.78,32.7,24.7,8,275,4,1,6,2,2023
2023-06-23,Services,Colombie-Britannique,Revendeur,REP16,PME,21226.78,45.6,6.9,5,30,6,0,6,2,2023
2023-06-23,Manufacturier,Québec,Direct,REP12,Gouvernement,124974.25,45.7,13.9,8,285,1,0,6,2,2023
2023-06-23,Services,Québec,Revendeur,REP01,PME,227195.43,47.5,15.6,4,298,7,1,6,2,2023
2023-06-24,Services,Québec,Direct,REP06,Startup,13643.26,39.7,16.7,9,128,6,0,6,2,2023
2023-06-24,Services,Québec,En ligne,REP12,PME,29157.71,42.0,16.4,8,40,7,1,6,2,2023
2023-06-24,Manufacturier,Québec,En ligne,REP19,Gouvernement,82024.74,22.3,1.3,7,228,5,0,6,2,2023
2023-06-25,Services,Québec,Partenaire,REP13,PME,50347.11,27.4,11.6,4,221,4,1,6,2,2023
2023-06-25,Manufacturier,Ontario,Revendeur,REP25,Grande entreprise,379344.73,39.6,20.6,1,33,8,0,6,2,2023
2023-06-25,Services,Québec,Direct,REP24,PME,22283.82,30.1,5.6,4,36,8,0,6,2,2023
2023-06-25,Manufacturier,Québec,Partenaire,REP08,PME,199281.32,24.3,9.9,1,318,5,0,6,2,2023
2023-06-25,Services,Québec,Revendeur,REP08,Grande entreprise,15824.54,29.5,21.2,10,178,1,1,6,2,2023
2023-06-26,Services,Colombie-Britannique,Direct,REP06,PME,121887.74,44.9,23.4,9,181,10,0,6,2,2023
2023-06-26,Services,Ontario,Direct,REP10,Gouvernement,21337.44,49.0,23.1,5,339,3,1,6,2,2023
2023-06-26,Services,Ontario,En ligne,REP08,Grande entreprise,52981.95,18.8,14.2,7,34,2,0,6,2,2023
2023-06-27,Services,Maritimes,Direct,REP11,Grande entreprise,208017.54,43.1,4.4,2,11,9,0,6,2,2023
2023-06-27,Services,Ontario,Partenaire,REP03,Grande entreprise,74673.02,44.5,8.1,7,27,10,0,6,2,2023
2023-06-27,Services,Québec,Revendeur,REP19,Startup,12299.21,43.8,23.8,10,266,9,0,6,2,2023
2023-06-28,Manufacturier,Québec,Direct,REP19,Grande entreprise,343762.14,31.4,3.5,11,364,2,0,6,2,2023
